InvoiceNo,InvoiceDate,CustomerID,Country,GrossSale
540536,2011-01-09 14:21:00,17757,United Kingdom,145.5
540537,2011-01-09 14:28:00,13565,United Kingdom,110.17999999999999
540538,2011-01-09 14:36:00,17841,United Kingdom,279.02
540539,2011-01-09 14:42:00,18260,United Kingdom,557.07
540540,2011-01-09 15:10:00,17218,United Kingdom,169.35
540541,2011-01-09 15:13:00,15799,United Kingdom,320.21999999999997
540542,2011-01-09 15:18:00,15107,United Kingdom,78.2
540543,2011-01-09 15:23:00,14395,United Kingdom,380.68
540544,2011-01-09 15:32:00,18032,United Kingdom,73.5
540545,2011-01-09 15:35:00,13451,United Kingdom,401.49
540546,2011-01-09 15:56:00,12766,Portugal,686.48
540547,2011-01-09 16:07:00,14911,EIRE,258.0
540548,2011-01-09 16:11:00,14794,United Kingdom,179.1
540550,2011-01-10 09:11:00,12539,Spain,1715.85
540552,2011-01-10 09:44:00,16350,United Kingdom,376.7
540553,2011-01-10 09:48:00,12500,Germany,344.94
540554,2011-01-10 09:55:00,18171,United Kingdom,240.45000000000002
540557,2011-01-10 09:58:00,12415,Australia,81.6
540561,2011-01-10 10:32:00,13004,United Kingdom,326.78
540562,2011-01-10 10:35:00,12524,Germany,337.39
540563,2011-01-10 10:35:00,15100,United Kingdom,175.2
540565,2011-01-10 10:44:00,16422,United Kingdom,102.0
540566,2011-01-10 10:58:00,17811,United Kingdom,185.97
540567,2011-01-10 11:09:00,16850,United Kingdom,332.41
540568,2011-01-10 11:22:00,15039,United Kingdom,646.54
540595,2011-01-10 11:35:00,14321,United Kingdom,326.82
540604,2011-01-10 11:38:00,15326,United Kingdom,311.71
540630,2011-01-10 11:59:00,17849,United Kingdom,217.75
540635,2011-01-10 12:03:00,14229,United Kingdom,456.97
540636,2011-01-10 12:04:00,17381,United Kingdom,212.0
540639,2011-01-10 12:28:00,13107,United Kingdom,566.84
540640,2011-01-10 12:36:00,14527,United Kingdom,167.6
540641,2011-01-10 13:20:00,16497,United Kingdom,279.3
540642,2011-01-10 13:22:00,12681,France,1238.06
540644,2011-01-10 14:16:00,16303,United Kingdom,827.1800000000001
540645,2011-01-10 14:20:00,14060,United Kingdom,402.66
540647,2011-01-10 14:57:00,17406,United Kingdom,1248.32
540648,2011-01-10 14:58:00,15061,United Kingdom,969.87
540649,2011-01-10 14:59:00,15061,United Kingdom,404.12
540653,2011-01-10 15:07:00,17406,United Kingdom,250.0
540662,2011-01-10 15:16:00,13767,United Kingdom,500.48
540664,2011-01-10 15:18:00,15044,United Kingdom,263.0
540671,2011-01-10 15:35:00,17739,United Kingdom,322.53000000000003
540672,2011-01-10 15:51:00,15281,United Kingdom,780.42
540680,2011-01-10 16:24:00,15311,United Kingdom,434.03999999999996
540682,2011-01-10 16:29:00,16112,United Kingdom,64.14
540687,2011-01-10 17:18:00,15867,United Kingdom,237.19
540688,2011-01-11 07:57:00,12736,France,234.0
540689,2011-01-11 08:43:00,17450,United Kingdom,12797.52
540690,2011-01-11 08:45:00,13473,United Kingdom,241.26
540691,2011-01-11 08:50:00,17450,United Kingdom,1508.6599999999999
540692,2011-01-11 09:12:00,14320,United Kingdom,352.51
540697,2011-01-11 09:20:00,16670,United Kingdom,369.0
540698,2011-01-11 09:24:00,17450,United Kingdom,4314.0199999999995
540700,2011-01-11 09:47:00,12393,Australia,462.5
540701,2011-01-11 09:48:00,15640,United Kingdom,602.44
540702,2011-01-11 09:58:00,13491,United Kingdom,140.49
540703,2011-01-11 09:58:00,14135,United Kingdom,511.46000000000004
540704,2011-01-11 10:04:00,17742,United Kingdom,302.57
540732,2011-01-11 10:19:00,16122,United Kingdom,144.12
540750,2011-01-11 10:26:00,16351,United Kingdom,153.9
540753,2011-01-11 10:31:00,14217,United Kingdom,69.7
540768,2011-01-11 10:38:00,17428,United Kingdom,670.8000000000001
540769,2011-01-11 10:38:00,12601,Germany,144.26
540770,2011-01-11 10:40:00,13468,United Kingdom,145.75
540777,2011-01-11 11:15:00,13144,United Kingdom,110.95
540779,2011-01-11 11:18:00,15346,United Kingdom,252.42000000000002
540782,2011-01-11 11:32:00,15370,United Kingdom,184.2
540785,2011-01-11 11:39:00,12557,Spain,3417.1200000000003
540789,2011-01-11 11:48:00,12643,France,871.1999999999999
540794,2011-01-11 11:54:00,16034,United Kingdom,153.6
540795,2011-01-11 12:00:00,13078,United Kingdom,355.8
540797,2011-01-11 12:05:00,15107,United Kingdom,8.5
540798,2011-01-11 12:11:00,17365,United Kingdom,727.36
540799,2011-01-11 12:12:00,17365,United Kingdom,15.299999999999999
540800,2011-01-11 12:20:00,13798,United Kingdom,302.36
540801,2011-01-11 12:25:00,12540,Spain,1147.1799999999998
540802,2011-01-11 12:29:00,15189,United Kingdom,418.48
540803,2011-01-11 12:30:00,14669,United Kingdom,426.9
540809,2011-01-11 12:37:00,18095,United Kingdom,374.75
540813,2011-01-11 12:41:00,14669,United Kingdom,415.55
540815,2011-01-11 12:55:00,15749,United Kingdom,15160.900000000001
540816,2011-01-11 12:55:00,15518,United Kingdom,364.91
540817,2011-01-11 12:56:00,14209,United Kingdom,347.95
540818,2011-01-11 12:57:00,15749,United Kingdom,7837.5
540819,2011-01-11 13:06:00,15518,United Kingdom,23.85
540822,2011-01-11 13:25:00,16042,United Kingdom,24.95
540823,2011-01-11 13:26:00,15569,United Kingdom,288.5
540824,2011-01-11 13:31:00,12728,France,252.54
540825,2011-01-11 13:54:00,13672,United Kingdom,62.13
540826,2011-01-11 14:00:00,13102,United Kingdom,447.28
540827,2011-01-11 14:15:00,17569,United Kingdom,344.14
540829,2011-01-11 14:38:00,13784,United Kingdom,113.63999999999999
540834,2011-01-11 14:50:00,14733,United Kingdom,1578.31
540835,2011-01-11 15:00:00,12724,France,154.9
540838,2011-01-11 15:13:00,13862,United Kingdom,425.1
540839,2011-01-11 15:42:00,16791,United Kingdom,255.38
540840,2011-01-11 15:42:00,16235,United Kingdom,108.67
540842,2011-01-11 16:16:00,15602,United Kingdom,60.0
540844,2011-01-11 16:24:00,12971,United Kingdom,71.5
540849,2011-01-12 09:33:00,14270,United Kingdom,492.65000000000003
540851,2011-01-12 09:43:00,12523,France,102.95
540855,2011-01-12 10:14:00,16353,United Kingdom,445.6
540856,2011-01-12 10:16:00,16655,United Kingdom,812.25
540857,2011-01-12 10:20:00,16779,United Kingdom,314.0
540858,2011-01-12 10:49:00,16359,United Kingdom,92.4
540859,2011-01-12 10:58:00,17965,United Kingdom,438.67
540862,2011-01-12 11:18:00,15953,United Kingdom,202.34999999999997
540866,2011-01-12 11:21:00,17324,United Kingdom,575.18
540900,2011-01-12 11:46:00,12712,Germany,250.65
540906,2011-01-12 11:51:00,16701,United Kingdom,366.12
540907,2011-01-12 11:52:00,13488,United Kingdom,1358.29
540908,2011-01-12 11:53:00,12980,United Kingdom,721.9200000000001
540915,2011-01-12 12:00:00,13267,United Kingdom,311.67
540939,2011-01-12 12:10:00,15061,United Kingdom,2.46
540940,2011-01-12 12:12:00,18109,United Kingdom,214.18
540943,2011-01-12 12:31:00,17841,United Kingdom,220.33
540945,2011-01-12 12:41:00,16554,United Kingdom,0.85
540946,2011-01-12 12:43:00,12359,Cyprus,547.5
540947,2011-01-12 12:43:00,15939,United Kingdom,747.06
540951,2011-01-12 13:10:00,13113,United Kingdom,676.5999999999999
540953,2011-01-12 13:16:00,14587,United Kingdom,220.85
540954,2011-01-12 13:19:00,14606,United Kingdom,174.15
540955,2011-01-12 13:27:00,14715,United Kingdom,137.95
540957,2011-01-12 13:30:00,15311,United Kingdom,342.46
540968,2011-01-12 13:40:00,17338,United Kingdom,770.75
540970,2011-01-12 13:52:00,14185,United Kingdom,197.65
540971,2011-01-12 14:10:00,12383,Belgium,651.16
540972,2011-01-12 14:13:00,12437,France,392.7
540974,2011-01-12 14:43:00,12971,United Kingdom,112.08
540975,2011-01-12 14:57:00,14040,United Kingdom,289.7
540976,2011-01-12 15:00:00,12652,France,919.98
540979,2011-01-12 15:06:00,15727,United Kingdom,554.75
540980,2011-01-12 15:22:00,14514,United Kingdom,255.25
540981,2011-01-12 15:25:00,12868,United Kingdom,287.46000000000004
540983,2011-01-12 15:36:00,15171,United Kingdom,1289.5
540984,2011-01-12 15:44:00,14167,United Kingdom,148.35
540985,2011-01-12 15:48:00,17389,United Kingdom,105.54
540986,2011-01-12 16:14:00,15291,United Kingdom,408.29
540990,2011-01-12 16:51:00,17048,United Kingdom,258.41
540991,2011-01-12 16:52:00,16525,United Kingdom,307.05
540992,2011-01-12 16:57:00,17364,United Kingdom,436.23
540993,2011-01-13 09:23:00,13284,United Kingdom,201.19
540994,2011-01-13 09:29:00,13089,United Kingdom,704.59
540996,2011-01-13 09:40:00,17068,United Kingdom,104.0
540997,2011-01-13 09:55:00,17368,United Kingdom,130.85
540998,2011-01-13 10:04:00,15290,United Kingdom,289.5
540999,2011-01-13 10:08:00,13694,United Kingdom,1431.28
541001,2011-01-13 10:28:00,16500,United Kingdom,165.0
541002,2011-01-13 10:33:00,12951,United Kingdom,188.69
541003,2011-01-13 10:35:00,15835,United Kingdom,301.11
541004,2011-01-13 10:35:00,18190,United Kingdom,171.46
541005,2011-01-13 10:39:00,16161,United Kingdom,200.25
541006,2011-01-13 10:43:00,13993,United Kingdom,323.15000000000003
541008,2011-01-13 10:48:00,17848,United Kingdom,72.26
541010,2011-01-13 11:05:00,14114,United Kingdom,195.13
541011,2011-01-13 11:26:00,15447,United Kingdom,155.17
541012,2011-01-13 11:48:00,17019,United Kingdom,271.09
541013,2011-01-13 11:54:00,15694,United Kingdom,397.79
541014,2011-01-13 11:54:00,14085,United Kingdom,222.97
541015,2011-01-13 11:57:00,16315,United Kingdom,226.37
541018,2011-01-13 12:03:00,14978,United Kingdom,310.26
541021,2011-01-13 12:03:00,13093,United Kingdom,898.5
541038,2011-01-13 12:10:00,16395,United Kingdom,301.14
541043,2011-01-13 12:10:00,15510,United Kingdom,250.0
541086,2011-01-13 12:32:00,16503,United Kingdom,353.7
541087,2011-01-13 12:37:00,13614,United Kingdom,205.75
541088,2011-01-13 12:41:00,15513,United Kingdom,692.82
541091,2011-01-13 12:53:00,16814,United Kingdom,342.15
541093,2011-01-13 13:21:00,12471,Germany,753.4499999999999
541094,2011-01-13 13:36:00,13246,United Kingdom,336.07
541103,2011-01-13 14:24:00,14215,United Kingdom,596.0600000000001
541105,2011-01-13 14:34:00,16029,United Kingdom,660.0
541106,2011-01-13 14:50:00,18092,United Kingdom,259.20000000000005
541107,2011-01-13 14:55:00,17744,United Kingdom,328.92
541108,2011-01-13 15:01:00,13199,United Kingdom,76.32000000000001
541109,2011-01-13 15:10:00,15107,United Kingdom,14.95
541110,2011-01-13 15:11:00,15916,United Kingdom,342.61
541111,2011-01-13 15:13:00,15687,United Kingdom,353.5
541112,2011-01-13 15:17:00,18085,United Kingdom,386.05
541113,2011-01-13 15:18:00,16775,United Kingdom,174.14999999999998
541114,2011-01-13 15:19:00,14299,United Kingdom,175.2
541115,2011-01-13 15:34:00,12578,Italy,1608.66
541119,2011-01-14 08:16:00,16493,United Kingdom,127.80000000000001
541120,2011-01-14 09:13:00,12490,France,864.22
541121,2011-01-14 09:20:00,12672,France,225.89999999999998
541122,2011-01-14 09:23:00,12708,Germany,284.62
541123,2011-01-14 09:52:00,13385,United Kingdom,534.57
541124,2011-01-14 09:54:00,17389,United Kingdom,131.39999999999998
541125,2011-01-14 10:06:00,12474,Germany,47.5
541126,2011-01-14 10:10:00,15626,United Kingdom,281.88
541134,2011-01-14 10:20:00,15615,United Kingdom,643.6
541135,2011-01-14 10:31:00,16233,United Kingdom,179.10000000000002
541136,2011-01-14 10:39:00,18229,United Kingdom,359.9
541137,2011-01-14 10:39:00,13777,United Kingdom,332.64
541138,2011-01-14 10:42:00,12553,France,700.31
541139,2011-01-14 11:05:00,15213,United Kingdom,313.2
541149,2011-01-14 11:36:00,12393,Australia,177.00000000000003
541172,2011-01-14 11:47:00,13854,United Kingdom,345.84999999999997
541181,2011-01-14 11:50:00,12877,United Kingdom,100.2
541202,2011-01-14 12:09:00,17581,United Kingdom,448.95
541203,2011-01-14 12:21:00,13090,United Kingdom,302.76
541204,2011-01-14 12:22:00,14175,United Kingdom,322.58
541205,2011-01-14 12:23:00,18106,United Kingdom,430.7
541206,2011-01-14 12:24:00,14646,Netherlands,10389.06
541207,2011-01-14 12:27:00,17685,United Kingdom,361.5
541208,2011-01-14 12:29:00,15159,United Kingdom,272.64
541213,2011-01-14 13:28:00,15033,United Kingdom,570.07
541214,2011-01-14 13:41:00,15570,United Kingdom,487.70000000000005
541215,2011-01-14 13:42:00,14329,United Kingdom,1547.58
541216,2011-01-14 13:52:00,15311,United Kingdom,416.54
541217,2011-01-14 13:59:00,17402,United Kingdom,111.9
541218,2011-01-14 14:02:00,16638,United Kingdom,142.82
541220,2011-01-14 14:11:00,14156,EIRE,16774.72
541223,2011-01-14 14:39:00,17954,United Kingdom,254.54
541224,2011-01-14 14:45:00,12474,Germany,201.9
541225,2011-01-14 14:47:00,14099,United Kingdom,234.62
541226,2011-01-14 15:04:00,15854,United Kingdom,214.20000000000002
541227,2011-01-14 15:29:00,16839,United Kingdom,349.2
541228,2011-01-14 16:29:00,15290,United Kingdom,45.0
541236,2011-01-14 17:16:00,17961,United Kingdom,3.35
541238,2011-01-16 10:42:00,16746,United Kingdom,391.1
541239,2011-01-16 10:56:00,16401,United Kingdom,487.9
541240,2011-01-16 11:07:00,16206,United Kingdom,161.3
541241,2011-01-16 11:08:00,13782,United Kingdom,191.94
541242,2011-01-16 11:49:00,12924,United Kingdom,58.190000000000005
541243,2011-01-16 12:11:00,16593,United Kingdom,69.6
541244,2011-01-16 12:35:00,15535,United Kingdom,270.34000000000003
541246,2011-01-16 12:41:00,15535,United Kingdom,22.200000000000003
541247,2011-01-16 12:44:00,12989,United Kingdom,810.0
541248,2011-01-16 13:04:00,12748,United Kingdom,8.52
541249,2011-01-16 13:18:00,13700,United Kingdom,120.72999999999999
541250,2011-01-16 13:19:00,13700,United Kingdom,35.28
541251,2011-01-16 13:25:00,15046,United Kingdom,258.25
541252,2011-01-16 13:41:00,13064,United Kingdom,203.3
541253,2011-01-16 13:51:00,17841,United Kingdom,277.39
541255,2011-01-16 13:54:00,17841,United Kingdom,4.25
541256,2011-01-16 14:36:00,13048,United Kingdom,477.61
541258,2011-01-16 15:30:00,13634,United Kingdom,362.0
541259,2011-01-16 15:38:00,14404,United Kingdom,282.6
541260,2011-01-16 15:44:00,16059,United Kingdom,145.0
541262,2011-01-16 15:50:00,18069,United Kingdom,297.66
541263,2011-01-16 16:10:00,16843,United Kingdom,759.0600000000001
541264,2011-01-16 16:10:00,17064,United Kingdom,147.85
541265,2011-01-16 16:23:00,17609,United Kingdom,430.04
541266,2011-01-16 16:25:00,15673,United Kingdom,969.95
541267,2011-01-17 10:37:00,12779,Poland,613.22
541268,2011-01-17 10:52:00,12872,United Kingdom,221.44
541269,2011-01-17 11:01:00,12626,Germany,1096.0
541270,2011-01-17 11:09:00,14976,United Kingdom,155.95
541271,2011-01-17 11:12:00,12388,Australia,431.3
541272,2011-01-17 11:17:00,13527,United Kingdom,110.45
541273,2011-01-17 11:21:00,13155,United Kingdom,189.5
541274,2011-01-17 11:24:00,15696,United Kingdom,493.45
541275,2011-01-17 11:28:00,14176,United Kingdom,121.20000000000002
541276,2011-01-17 11:34:00,15316,United Kingdom,165.0
541277,2011-01-17 11:46:00,12673,Germany,220.9
541278,2011-01-17 11:53:00,14135,United Kingdom,167.4
541279,2011-01-17 11:55:00,18223,United Kingdom,635.8
541280,2011-01-17 11:57:00,15296,United Kingdom,1199.33
541281,2011-01-17 11:59:00,17988,United Kingdom,64.99000000000001
541282,2011-01-17 12:31:00,17690,United Kingdom,895.5
541283,2011-01-17 12:34:00,12820,United Kingdom,170.46
541285,2011-01-17 12:45:00,13001,United Kingdom,805.45
541286,2011-01-17 13:08:00,13982,United Kingdom,475.2
541287,2011-01-17 13:09:00,14101,United Kingdom,751.5999999999999
541288,2011-01-17 13:21:00,14525,United Kingdom,264.65
541289,2011-01-17 13:23:00,14606,United Kingdom,208.32
541290,2011-01-17 13:25:00,17288,United Kingdom,103.56
541291,2011-01-17 13:25:00,14667,United Kingdom,305.81
541292,2011-01-17 13:30:00,15596,United Kingdom,375.15
541293,2011-01-17 13:39:00,15311,United Kingdom,394.57
541294,2011-01-17 13:59:00,14898,United Kingdom,157.2
541302,2011-01-17 14:18:00,13769,United Kingdom,304.02
541316,2011-01-17 14:27:00,13209,United Kingdom,111.35
541357,2011-01-17 14:40:00,14238,United Kingdom,146.85
541362,2011-01-17 14:49:00,17730,United Kingdom,311.48
541370,2011-01-17 14:51:00,18179,United Kingdom,287.1
541371,2011-01-17 14:51:00,13983,United Kingdom,322.78
541391,2011-01-17 15:05:00,13983,United Kingdom,7.800000000000001
541400,2011-01-17 15:11:00,13929,United Kingdom,412.85
541405,2011-01-17 15:17:00,12683,France,732.14
541406,2011-01-17 15:19:00,14657,United Kingdom,416.08
541407,2011-01-17 15:31:00,13199,United Kingdom,152.64000000000001
541408,2011-01-17 15:42:00,15738,United Kingdom,316.5
541409,2011-01-17 15:50:00,13246,United Kingdom,347.03999999999996
541410,2011-01-17 16:06:00,13089,United Kingdom,1207.13
541411,2011-01-17 16:07:00,17961,United Kingdom,9.75
541413,2011-01-17 16:14:00,13859,United Kingdom,201.16
541414,2011-01-17 16:14:00,18212,United Kingdom,248.42
541417,2011-01-17 16:23:00,16033,United Kingdom,262.96
541420,2011-01-17 17:08:00,16670,United Kingdom,5.9
541425,2011-01-18 08:43:00,15513,United Kingdom,79.2
541426,2011-01-18 08:44:00,18233,United Kingdom,440.0
541427,2011-01-18 08:46:00,17018,United Kingdom,405.0
541428,2011-01-18 08:53:00,14242,United Kingdom,138.35
541429,2011-01-18 09:44:00,14688,United Kingdom,302.22
541430,2011-01-18 09:50:00,12356,Portugal,2271.62
541431,2011-01-18 10:01:00,12346,United Kingdom,77183.6
541432,2011-01-18 10:15:00,12748,United Kingdom,158.95
541434,2011-01-18 10:22:00,14911,EIRE,465.58
541435,2011-01-18 10:28:00,13898,United Kingdom,155.93
541436,2011-01-18 10:41:00,15291,United Kingdom,315.0
541439,2011-01-18 10:58:00,16948,United Kingdom,69.6
541473,2011-01-18 11:30:00,17491,United Kingdom,305.52
541474,2011-01-18 11:51:00,16997,United Kingdom,390.0
541479,2011-01-18 11:54:00,16422,United Kingdom,707.88
541480,2011-01-18 12:05:00,12527,Germany,132.52
541481,2011-01-18 12:09:00,14696,United Kingdom,293.63
541483,2011-01-18 12:40:00,15395,United Kingdom,107.45
541484,2011-01-18 12:46:00,16814,United Kingdom,193.09
541485,2011-01-18 13:05:00,18118,United Kingdom,290.8
541486,2011-01-18 13:15:00,18109,United Kingdom,129.51
541488,2011-01-18 13:34:00,15061,United Kingdom,780.5
541489,2011-01-18 13:38:00,15023,United Kingdom,577.3
541490,2011-01-18 13:40:00,13984,United Kingdom,129.95
541491,2011-01-18 14:04:00,12510,Spain,681.05
541500,2011-01-18 15:25:00,18041,United Kingdom,145.23
541504,2011-01-18 15:37:00,14415,United Kingdom,235.6
541505,2011-01-18 15:58:00,15939,United Kingdom,15.0
541509,2011-01-18 16:31:00,13263,United Kingdom,141.66
541510,2011-01-18 16:39:00,14428,United Kingdom,203.55
541511,2011-01-18 16:45:00,17576,United Kingdom,128.82
541513,2011-01-18 16:52:00,17576,United Kingdom,15.0
541517,2011-01-19 08:34:00,12665,Germany,63.0
541518,2011-01-19 09:05:00,12451,Switzerland,2919.5099999999998
541520,2011-01-19 09:13:00,12422,Australia,238.5
541521,2011-01-19 09:45:00,15298,United Kingdom,169.74
541522,2011-01-19 09:54:00,17419,United Kingdom,330.2
541523,2011-01-19 10:09:00,17708,United Kingdom,110.6
541524,2011-01-19 10:49:00,17091,United Kingdom,594.7
541525,2011-01-19 10:51:00,14090,United Kingdom,76.32000000000001
541530,2011-01-19 10:56:00,14769,United Kingdom,523.98
541552,2011-01-19 11:15:00,15039,United Kingdom,740.39
541564,2011-01-19 11:38:00,16904,United Kingdom,192.26
541565,2011-01-19 11:48:00,14527,United Kingdom,172.15
541566,2011-01-19 11:50:00,17722,United Kingdom,833.44
